time;anion_self;anion_self_std;cation_self;cation_self_std;anion_cross;anion_cross_std;cation_cross;cation_cross_std;anion_cation;anion_cation_std;total_eh;total_eh_std
   1206.00000000;    367.85204780;      2.99137781;    581.22636180;      2.54618607;   -304.52728520;      6.94927635;   -179.10443320;     38.65600058;    319.15059580;     30.23605046;    784.59728720;     74.33211110
   1207.00000000;    368.10090660;      2.99304397;    581.64585800;      2.54908595;   -304.72961040;      6.95371690;   -179.22843660;     38.67773033;    319.38511920;     30.25276440;    785.17383680;     74.37320107
   1208.00000000;    368.35041460;      2.99694496;    582.06560480;      2.54919171;   -304.93321100;      6.95884336;   -179.35666040;     38.70233233;    319.61649020;     30.27210753;    785.74263840;     74.42075333
   1209.00000000;    368.59995940;      2.99856480;    582.48721260;      2.54899900;   -305.13468520;      6.96057975;   -179.47301640;     38.71437178;    319.85875900;     30.28183966;    786.33822940;     74.44467635
   1210.00000000;    368.85147860;      3.00153101;    582.91084060;      2.54992015;   -305.34131240;      6.96599482;   -179.61157560;     38.75374911;    320.08500840;     30.31258448;    786.89443960;     74.52026006
   1211.00000000;    369.10137620;      3.00502000;    583.33430620;      2.55198616;   -305.54579060;      6.96828693;   -179.74661920;     38.76136424;    320.31391860;     30.31674966;    787.45719060;     74.53049917
   1212.00000000;    369.34985120;      3.01059735;    583.75565340;      2.55545645;   -305.74802780;      6.97106406;   -179.87434800;     38.75967751;    320.54695360;     30.31274136;    788.03008260;     74.52064380
   1213.00000000;    369.59938000;      3.01417534;    584.17482580;      2.55443929;   -305.95205980;      6.97333683;   -180.00460700;     38.77122624;    320.77625440;     30.32070190;    788.59379300;     74.54021458
   1214.00000000;    369.84877800;      3.01619773;    584.59455760;      2.55550632;   -306.15488120;      6.97583226;   -180.12857180;     38.77935644;    321.01099440;     30.32658966;    789.17087660;     74.55468910
   1215.00000000;    370.09788360;      3.01689664;    585.01511200;      2.55859795;   -306.35811860;      6.98288475;   -180.25785320;     38.82577012;    321.24216680;     30.35932103;    789.73919040;     74.63515490
   1216.00000000;    370.34894980;      3.01868953;    585.43840460;      2.56198852;   -306.56272000;      6.99161204;   -180.38608700;     38.86199391;    321.47634520;     30.38377006;    790.31489280;     74.69526195
   1217.00000000;    370.59892020;      3.02219516;    585.86075760;      2.56629116;   -306.76776460;      6.99340792;   -180.52315760;     38.84728823;    321.70276600;     30.37042206;    790.87152180;     74.66244688
   1218.00000000;    370.84882560;      3.02241477;    586.28049580;      2.56380692;   -306.97144100;      6.99662220;   -180.64932900;     38.88076664;    321.93575860;     30.39646901;    791.44431000;     74.72648104
   1219.00000000;    371.09584200;      3.02243544;    586.69994960;      2.56312520;   -307.17146380;      6.99553985;   -180.77036620;     38.88586935;    322.17260060;     30.40201145;    792.02656200;     74.74010554
   1220.00000000;    371.34591100;      3.02468721;    587.12356000;      2.56399199;   -307.37478720;      6.99743564;   -180.89713160;     38.91058805;    322.40819600;     30.42186348;    792.60574820;     74.78891145
   1221.00000000;    371.59579280;      3.02862719;    587.54692040;      2.56583145;   -307.57976500;      6.99753098;   -181.03535160;     38.91034576;    322.63450360;     30.42270844;    793.16209980;     74.79098699
   1222.00000000;    371.84708160;      3.02915323;    587.97104420;      2.56563391;   -307.78063900;      6.99953443;   -181.13932880;     38.92286745;    322.88859240;     30.43304600;    793.78675040;     74.81640084
   1223.00000000;    372.09809540;      3.02920756;    588.39342020;      2.56465842;   -307.98200180;      7.00336545;   -181.24641580;     38.95028632;    323.13882700;     30.45387549;    794.40192500;     74.86760955
   1224.00000000;    372.34616460;      3.03032135;    588.81432200;      2.56783834;   -308.18358560;      7.00684986;   -181.37212240;     38.97580448;    323.37311160;     30.47188984;    794.97789000;     74.91189661
   1225.00000000;    372.59473940;      3.03286118;    589.23245720;      2.56988671;   -308.38811840;      7.01066977;   -181.51058120;     38.98548184;    323.59508060;     30.47855115;    795.52357740;     74.92827390
   1226.00000000;    372.84391040;      3.03606348;    589.65292040;      2.57049097;   -308.58590960;      7.01143389;   -181.60477960;     38.98984857;    323.85402680;     30.48106114;    796.16016840;     74.93444577
   1227.00000000;    373.09174180;      3.03703716;    590.07428860;      2.57329990;   -308.78397040;      7.01512680;   -181.71009160;     39.00520694;    324.10486800;     30.49275422;    796.77683640;     74.96319207
   1228.00000000;    373.34180100;      3.04177679;    590.49653380;      2.57494297;   -308.98457720;      7.01595840;   -181.81830820;     39.00307172;    324.35410340;     30.48863719;    797.38955320;     74.95306832
   1229.00000000;    373.59007980;      3.04247718;    590.91848260;      2.57517501;   -309.18444860;      7.01604955;   -181.93286300;     39.00714477;    324.59807080;     30.49450179;    797.98932200;     74.96748775
   1230.00000000;    373.83924120;      3.04514137;    591.34075680;      2.57642529;   -309.38515400;      7.01498883;   -182.04743540;     38.99675968;    324.84228400;     30.48650269;    798.58969240;     74.94782345
   1231.00000000;    374.09072740;      3.04465859;    591.76433080;      2.57704622;   -309.58920140;      7.01432667;   -182.16976160;     38.99763378;    325.08137320;     30.48512054;    799.17746880;     74.94442757
   1232.00000000;    374.34103140;      3.04730541;    592.18634740;      2.57908356;   -309.79023160;      7.02038735;   -182.27888260;     39.04112590;    325.32970760;     30.52037789;    799.78797200;     75.03110414
   1233.00000000;    374.59216240;      3.05025542;    592.60697520;      2.58055714;   -309.99367280;      7.02489803;   -182.39666900;     39.07548331;    325.57006160;     30.54878624;    800.37885740;     75.10094307
   1234.00000000;    374.84151860;      3.05185319;    593.02737260;      2.58184420;   -310.19962140;      7.02763766;   -182.54141900;     39.09384467;    325.78883280;     30.56145365;    800.91668380;     75.13208557
   1235.00000000;    375.08957400;      3.05381366;    593.44873400;      2.58105870;   -310.39772760;      7.03099355;   -182.64559140;     39.11772415;    326.04057360;     30.57850470;    801.53556260;     75.17400460
   1236.00000000;    375.33955660;      3.05531167;    593.87177460;      2.58086466;   -310.59810320;      7.03845473;   -182.75361960;     39.15388863;    326.29058740;     30.60358069;    802.15019600;     75.23565107
   1237.00000000;    375.58827920;      3.05549419;    594.29278580;      2.58295772;   -310.79873320;      7.04067051;   -182.86923300;     39.16553749;    326.53297020;     30.61131246;    802.74606920;     75.25465747
   1238.00000000;    375.83677080;      3.05703504;    594.71261680;      2.58444184;   -310.99882880;      7.04291820;   -182.98174380;     39.17530656;    326.77688040;     30.61587749;    803.34569580;     75.26588172
   1239.00000000;    376.08537140;      3.05791875;    595.13266500;      2.58601952;   -311.19601000;      7.04690812;   -183.07527060;     39.21289781;    327.03602880;     30.64536688;    803.98278400;     75.33837918
   1240.00000000;    376.33310500;      3.05842198;    595.55347440;      2.58824027;   -311.39764180;      7.05141208;   -183.20332320;     39.24593398;    327.26837980;     30.67170718;    804.55399400;     75.40313478
   1241.00000000;    376.58185680;      3.05938998;    595.97558560;      2.59043908;   -311.59588420;      7.05296901;   -183.30468860;     39.26100387;    327.52294300;     30.68532967;    805.17981220;     75.43662377
   1242.00000000;    376.83429400;      3.06153361;    596.39736900;      2.59205987;   -311.79888220;      7.05699039;   -183.41252300;     39.29616790;    327.77211200;     30.71384011;    805.79236940;     75.50671500
   1243.00000000;    377.08469240;      3.06127141;    596.81722200;      2.59168258;   -312.00513540;      7.05988880;   -183.55204480;     39.32846855;    327.99460140;     30.73918517;    806.33933580;     75.56902217
   1244.00000000;    377.33598320;      3.06228668;    597.23749520;      2.59371468;   -312.20842980;      7.06204297;   -183.66753080;     39.35135947;    328.23650000;     30.75759233;    806.93401800;     75.61427508
   1245.00000000;    377.58530380;      3.06268030;    597.65809480;      2.59493617;   -312.41291660;      7.06574091;   -183.80343100;     39.38327647;    328.46245600;     30.78298489;    807.48950640;     75.67669987
   1246.00000000;    377.83571880;      3.06319464;    598.07885880;      2.59635642;   -312.61394740;      7.07163103;   -183.91059000;     39.42462281;    328.71135220;     30.81584507;    808.10139220;     75.75748319
   1247.00000000;    378.08465820;      3.06298097;    598.49947260;      2.59838128;   -312.81714960;      7.07204558;   -184.04076660;     39.43167850;    328.94186200;     30.81972137;    808.66807620;     75.76701490
   1248.00000000;    378.33190500;      3.06396448;    598.91920320;      2.59978717;   -313.01588640;      7.07811950;   -184.15245200;     39.48156074;    329.18634760;     30.85828417;    809.26911780;     75.86181654
   1249.00000000;    378.58088320;      3.06479953;    599.34168460;      2.60088856;   -313.21797600;      7.08646207;   -184.27718180;     39.53221156;    329.42266220;     30.89614903;    809.85007240;     75.95490263
   1250.00000000;    378.83176760;      3.06669949;    599.76412040;      2.60258293;   -313.42312160;      7.08350216;   -184.40917220;     39.51736523;    329.65317980;     30.88445835;    810.41677420;     75.92616257
   1251.00000000;    379.08126240;      3.06992517;    600.18509520;      2.60302087;   -313.62421640;      7.08600124;   -184.52279480;     39.53065313;    329.89711380;     30.89554652;    811.01646040;     75.95342231
   1252.00000000;    379.33068520;      3.06966660;    600.60541180;      2.60416367;   -313.82994880;      7.09017610;   -184.66567120;     39.57555563;    330.11730840;     30.93418066;    811.55778540;     76.04840238
   1253.00000000;    379.57928100;      3.06847739;    601.02879120;      2.60371389;   -314.02932740;      7.09179505;   -184.77651240;     39.59088049;    330.36535920;     30.94617904;    812.16759200;     76.07789751
   1254.00000000;    379.82851420;      3.06836761;    601.44890660;      2.60235270;   -314.22864200;      7.09405190;   -184.87963900;     39.61094666;    330.61694260;     30.96175881;    812.78608220;     76.11619784
   1255.00000000;    380.07994400;      3.06916322;    601.87182240;      2.60228878;   -314.42980280;      7.10178252;   -184.98333820;     39.66110051;    330.87029400;     30.99934875;    813.40891940;     76.20860942
   1256.00000000;    380.33124380;      3.07103198;    602.29381700;      2.60268884;   -314.63596400;      7.10917839;   -185.11869500;     39.68644188;    331.09778800;     31.01647563;    813.96819000;     76.25071359
   1257.00000000;    380.58231760;      3.07310920;    602.71645960;      2.60550399;   -314.83475560;      7.11304298;   -185.20933960;     39.69841550;    331.36128500;     31.02095063;    814.61596740;     76.26171650
   1258.00000000;    380.83259740;      3.07662756;    603.13692880;      2.60719807;   -315.03914420;      7.12593945;   -185.33838900;     39.75160953;    331.59257380;     31.05794817;    815.18456700;     76.35266906
   1259.00000000;    381.07907360;      3.08017371;    603.55579920;      2.60879634;   -315.23818940;      7.13431686;   -185.45606500;     39.78418235;    331.83162060;     31.08033514;    815.77223900;     76.40770633
